Unit Process Name,Variable,Value,Metric,Unit,Case Study,Scenario
well_field,Electricity Intensity Unit Inlet,0.0,Electricity,kwh/m3,kbhdp,zld_c
well_field,Electricity Intensity System Treated,0.0,Electricity,kwh/m3,kbhdp,zld_c
well_field,Unit Levelized Cost,0.022532417750807183,LCOW,$/m3,kbhdp,zld_c
well_field,Fixed Capital Investment (FCI),11.512205065456916,Cost,$MM,kbhdp,zld_c
well_field,Land,0.017268307598185373,Cost,$MM,kbhdp,zld_c
well_field,Working Capital,0.5756102532728459,Cost,$MM,kbhdp,zld_c
well_field,Total Capital Investment (TCI),12.105083626327946,Cost,$MM,kbhdp,zld_c
well_field,Catalysts and Chemicals,0.0,Annual Cost,$MM/yr,kbhdp,zld_c
well_field,Electricity,0.0,Annual Cost,$MM/yr,kbhdp,zld_c
well_field,Other Operating,0.0,Annual Cost,$MM/yr,kbhdp,zld_c
well_field,Employee Salaries,0.005756102532728458,Annual Cost,$MM/yr,kbhdp,zld_c
well_field,Benefits,0.005180492279455612,Annual Cost,$MM/yr,kbhdp,zld_c
well_field,Maintenance,0.09209764052365534,Annual Cost,$MM/yr,kbhdp,zld_c
well_field,Laboratory,0.034536615196370746,Annual Cost,$MM/yr,kbhdp,zld_c
well_field,Insurance and Taxes,0.023024410130913834,Annual Cost,$MM/yr,kbhdp,zld_c
well_field,Total Fixed Operating ,0.160595260663124,Annual Cost,$MM/yr,kbhdp,zld_c
well_field,Base Employee Salary,0.005756102532670897,Annual Cost,$MM/yr,kbhdp,zld_c
well_field,Electricity,0.0,Annual Cost,$MM/yr,kbhdp,zld_c
well_field,Annual O&M Costs,0.160595260663124,Annual Cost,$MM/yr,kbhdp,zld_c
well_field,Inlet Water,1.336278,Water Flow,m3/s,kbhdp,zld_c
well_field,Outlet Water,1.3361443722000002,Water Flow,m3/s,kbhdp,zld_c
well_field,Waste Water,0.0001336277999999247,Water Flow,m3/s,kbhdp,zld_c
well_field,tds,2.5,Inlet Constituent Density,kg/m3,kbhdp,zld_c
well_field,tds,2.50022502250225,Outlet Constituent Density,kg/m3,kbhdp,zld_c
well_field,tds,0.25000000000014094,Waste Constituent Density,kg/m3,kbhdp,zld_c
well_field,tds,3.340695,Inlet Constituent Total Mass,kg,kbhdp,zld_c
well_field,tds,3.3406615930500005,Outlet Constituent Total Mass,kg,kbhdp,zld_c
well_field,tds,3.3406950000000004e-05,Waste Constituent Total Mass,kg,kbhdp,zld_c
well_field,alkalinity_as_caco3,0.08,Inlet Constituent Density,kg/m3,kbhdp,zld_c
well_field,alkalinity_as_caco3,0.080007200720072,Outlet Constituent Density,kg/m3,kbhdp,zld_c
well_field,alkalinity_as_caco3,0.00800000000000451,Waste Constituent Density,kg/m3,kbhdp,zld_c
well_field,alkalinity_as_caco3,0.10690224000000001,Inlet Constituent Total Mass,kg,kbhdp,zld_c
well_field,alkalinity_as_caco3,0.1069011709776,Outlet Constituent Total Mass,kg,kbhdp,zld_c
well_field,alkalinity_as_caco3,1.0690224000000002e-06,Waste Constituent Total Mass,kg,kbhdp,zld_c
well_field,calcium,0.13,Inlet Constituent Density,kg/m3,kbhdp,zld_c
well_field,calcium,0.130011701170117,Outlet Constituent Density,kg/m3,kbhdp,zld_c
well_field,calcium,0.01300000000000733,Waste Constituent Density,kg/m3,kbhdp,zld_c
well_field,calcium,0.17371614000000002,Inlet Constituent Total Mass,kg,kbhdp,zld_c
well_field,calcium,0.1737144028386,Outlet Constituent Total Mass,kg,kbhdp,zld_c
well_field,calcium,1.7371614000000004e-06,Waste Constituent Total Mass,kg,kbhdp,zld_c
well_field,chloride,1.18,Inlet Constituent Density,kg/m3,kbhdp,zld_c
well_field,chloride,1.180106210621062,Outlet Constituent Density,kg/m3,kbhdp,zld_c
well_field,chloride,0.1180000000000665,Waste Constituent Density,kg/m3,kbhdp,zld_c
well_field,chloride,1.57680804,Inlet Constituent Total Mass,kg,kbhdp,zld_c
well_field,chloride,1.5767922719196001,Outlet Constituent Total Mass,kg,kbhdp,zld_c
well_field,chloride,1.57680804e-05,Waste Constituent Total Mass,kg,kbhdp,zld_c
well_field,electrical_conductivity,4200.0,Inlet Constituent Density,kg/m3,kbhdp,zld_c
well_field,electrical_conductivity,4200.37803780378,Outlet Constituent Density,kg/m3,kbhdp,zld_c
well_field,electrical_conductivity,420.0000000002368,Waste Constituent Density,kg/m3,kbhdp,zld_c
well_field,electrical_conductivity,5612.3676000000005,Inlet Constituent Total Mass,kg,kbhdp,zld_c
well_field,electrical_conductivity,5612.311476324,Outlet Constituent Total Mass,kg,kbhdp,zld_c
well_field,electrical_conductivity,0.05612367600000001,Waste Constituent Total Mass,kg,kbhdp,zld_c
well_field,magnesium,0.03,Inlet Constituent Density,kg/m3,kbhdp,zld_c
well_field,magnesium,0.030002700270027,Outlet Constituent Density,kg/m3,kbhdp,zld_c
well_field,magnesium,0.003000000000001691,Waste Constituent Density,kg/m3,kbhdp,zld_c
well_field,magnesium,0.04008834,Inlet Constituent Total Mass,kg,kbhdp,zld_c
well_field,magnesium,0.040087939116600003,Outlet Constituent Total Mass,kg,kbhdp,zld_c
well_field,magnesium,4.008834e-07,Waste Constituent Total Mass,kg,kbhdp,zld_c
well_field,potassium,0.016,Inlet Constituent Density,kg/m3,kbhdp,zld_c
well_field,potassium,0.016001440144014403,Outlet Constituent Density,kg/m3,kbhdp,zld_c
well_field,potassium,0.0016000000000009021,Waste Constituent Density,kg/m3,kbhdp,zld_c
well_field,potassium,0.021380448000000003,Inlet Constituent Total Mass,kg,kbhdp,zld_c
well_field,potassium,0.021380234195520004,Outlet Constituent Total Mass,kg,kbhdp,zld_c
well_field,potassium,2.1380448000000005e-07,Waste Constituent Total Mass,kg,kbhdp,zld_c
well_field,sodium,0.77,Inlet Constituent Density,kg/m3,kbhdp,zld_c
well_field,sodium,0.7700693069306931,Outlet Constituent Density,kg/m3,kbhdp,zld_c
well_field,sodium,0.07700000000004341,Waste Constituent Density,kg/m3,kbhdp,zld_c
well_field,sodium,1.02893406,Inlet Constituent Total Mass,kg,kbhdp,zld_c
well_field,sodium,1.0289237706594,Outlet Constituent Total Mass,kg,kbhdp,zld_c
well_field,sodium,1.0289340600000002e-05,Waste Constituent Total Mass,kg,kbhdp,zld_c
well_field,sulfate,0.23,Inlet Constituent Density,kg/m3,kbhdp,zld_c
well_field,sulfate,0.23002070207020703,Outlet Constituent Density,kg/m3,kbhdp,zld_c
well_field,sulfate,0.02300000000001297,Waste Constituent Density,kg/m3,kbhdp,zld_c
well_field,sulfate,0.30734394000000004,Inlet Constituent Total Mass,kg,kbhdp,zld_c
well_field,sulfate,0.30734086656060006,Outlet Constituent Total Mass,kg,kbhdp,zld_c
well_field,sulfate,3.0734394000000007e-06,Waste Constituent Total Mass,kg,kbhdp,zld_c
media_filtration,Electricity Intensity Unit Inlet,0.0,Electricity,kwh/m3,kbhdp,zld_c
media_filtration,Electricity Intensity System Treated,0.0,Electricity,kwh/m3,kbhdp,zld_c
media_filtration,Unit Levelized Cost,0.01017274192609156,LCOW,$/m3,kbhdp,zld_c
media_filtration,Fixed Capital Investment (FCI),5.194154269794044,Cost,$MM,kbhdp,zld_c
