Unit Process Name,Variable,Value,Metric,Unit,Case Study,Scenario
well_field,magnesium,0.190017101710171,Outlet Constituent Density,kg/m3,lithium,baseline
well_field,magnesium,0.01899999999999915,Waste Constituent Density,kg/m3,lithium,baseline
well_field,magnesium,0.8666500399999999,Inlet Constituent Total Mass,kg,lithium,baseline
well_field,magnesium,0.8666413734995999,Outlet Constituent Total Mass,kg,lithium,baseline
well_field,magnesium,8.666500399999999e-06,Waste Constituent Total Mass,kg,lithium,baseline
well_field,potassium,4.0,Inlet Constituent Density,kg/m3,lithium,baseline
well_field,potassium,4.0003600360036,Outlet Constituent Density,kg/m3,lithium,baseline
well_field,potassium,0.39999999999998215,Waste Constituent Density,kg/m3,lithium,baseline
well_field,potassium,18.245264,Inlet Constituent Total Mass,kg,lithium,baseline
well_field,potassium,18.245081547359995,Outlet Constituent Total Mass,kg,lithium,baseline
well_field,potassium,0.00018245264,Waste Constituent Total Mass,kg,lithium,baseline
well_field,sodium,46.9,Inlet Constituent Density,kg/m3,lithium,baseline
well_field,sodium,46.904221422142214,Outlet Constituent Density,kg/m3,lithium,baseline
well_field,sodium,4.68999999999979,Waste Constituent Density,kg/m3,lithium,baseline
well_field,sodium,213.9257204,Inlet Constituent Total Mass,kg,lithium,baseline
well_field,sodium,213.923581142796,Outlet Constituent Total Mass,kg,lithium,baseline
well_field,sodium,0.002139257204,Waste Constituent Total Mass,kg,lithium,baseline
well_field,sulfate,3.4,Inlet Constituent Density,kg/m3,lithium,baseline
well_field,sulfate,3.4003060306030606,Outlet Constituent Density,kg/m3,lithium,baseline
well_field,sulfate,0.3399999999999848,Waste Constituent Density,kg/m3,lithium,baseline
well_field,sulfate,15.508474399999999,Inlet Constituent Total Mass,kg,lithium,baseline
well_field,sulfate,15.508319315256001,Outlet Constituent Total Mass,kg,lithium,baseline
well_field,sulfate,0.000155084744,Waste Constituent Total Mass,kg,lithium,baseline
evaporation_pond_a,Electricity Intensity Unit Inlet,0.0,Electricity,kwh/m3,lithium,baseline
evaporation_pond_a,Electricity Intensity System Treated,0.0,Electricity,kwh/m3,lithium,baseline
evaporation_pond_a,Unit Levelized Cost,83.37689750969867,LCOW,$/m3,lithium,baseline
evaporation_pond_a,Fixed Capital Investment (FCI),1116.3266928814219,Cost,$MM,lithium,baseline
evaporation_pond_a,Land,1.674490039322133,Cost,$MM,lithium,baseline
evaporation_pond_a,Working Capital,55.8163346440711,Cost,$MM,lithium,baseline
evaporation_pond_a,Total Capital Investment (TCI),1173.817517564815,Cost,$MM,lithium,baseline
evaporation_pond_a,Catalysts and Chemicals,0.0,Annual Cost,$MM/yr,lithium,baseline
evaporation_pond_a,Electricity,0.0,Annual Cost,$MM/yr,lithium,baseline
evaporation_pond_a,Other Operating,0.0,Annual Cost,$MM/yr,lithium,baseline
evaporation_pond_a,Employee Salaries,0.5886888340981691,Annual Cost,$MM/yr,lithium,baseline
evaporation_pond_a,Benefits,0.5298199506883522,Annual Cost,$MM/yr,lithium,baseline
evaporation_pond_a,Maintenance,8.930613543051376,Annual Cost,$MM/yr,lithium,baseline
evaporation_pond_a,Laboratory,3.348980078644266,Annual Cost,$MM/yr,lithium,baseline
evaporation_pond_a,Insurance and Taxes,2.232653385762844,Annual Cost,$MM/yr,lithium,baseline
evaporation_pond_a,Total Fixed Operating ,15.630755792245004,Annual Cost,$MM/yr,lithium,baseline
evaporation_pond_a,Base Employee Salary,0.4689943701476292,Annual Cost,$MM/yr,lithium,baseline
evaporation_pond_a,Electricity,0.0,Annual Cost,$MM/yr,lithium,baseline
evaporation_pond_a,Annual O&M Costs,15.630755792245004,Annual Cost,$MM/yr,lithium,baseline
evaporation_pond_a,Inlet Water,4.5608598684,Water Flow,m3/s,lithium,baseline
evaporation_pond_a,Outlet Water,4.10477388156,Water Flow,m3/s,lithium,baseline
evaporation_pond_a,Waste Water,0.4560859868399998,Water Flow,m3/s,lithium,baseline
evaporation_pond_a,tss,0.03500315031503151,Inlet Constituent Density,kg/m3,lithium,baseline
evaporation_pond_a,tss,0.0007778477847784783,Outlet Constituent Density,kg/m3,lithium,baseline
evaporation_pond_a,tss,0.3430308730873089,Waste Constituent Density,kg/m3,lithium,baseline
evaporation_pond_a,tss,0.15964446353940004,Inlet Constituent Total Mass,kg,lithium,baseline
evaporation_pond_a,tss,0.003192889270788002,Outlet Constituent Total Mass,kg,lithium,baseline
evaporation_pond_a,tss,0.156451574268612,Waste Constituent Total Mass,kg,lithium,baseline
evaporation_pond_a,tds,139.01251125112512,Inlet Constituent Density,kg/m3,lithium,baseline
evaporation_pond_a,tds,3.089166916691693,Outlet Constituent Density,kg/m3,lithium,baseline
evaporation_pond_a,tds,1362.3226102610265,Waste Constituent Density,kg/m3,lithium,baseline
evaporation_pond_a,tds,634.01658377076,Inlet Constituent Total Mass,kg,lithium,baseline
evaporation_pond_a,tds,12.680331675415298,Outlet Constituent Total Mass,kg,lithium,baseline
evaporation_pond_a,tds,621.3362520953447,Waste Constituent Total Mass,kg,lithium,baseline
evaporation_pond_a,boron,0.050004500450045,Inlet Constituent Density,kg/m3,lithium,baseline
evaporation_pond_a,boron,0.0011112111211121231,Outlet Constituent Density,kg/m3,lithium,baseline
evaporation_pond_a,boron,0.49004410441044116,Waste Constituent Density,kg/m3,lithium,baseline
evaporation_pond_a,boron,0.22806351934199998,Inlet Constituent Total Mass,kg,lithium,baseline
evaporation_pond_a,boron,0.004561270386840049,Outlet Constituent Total Mass,kg,lithium,baseline
evaporation_pond_a,boron,0.22350224895515994,Waste Constituent Total Mass,kg,lithium,baseline
evaporation_pond_a,calcium,0.4500405040504051,Inlet Constituent Density,kg/m3,lithium,baseline
evaporation_pond_a,calcium,0.010000900090008936,Outlet Constituent Density,kg/m3,lithium,baseline
evaporation_pond_a,calcium,4.410396939693972,Waste Constituent Density,kg/m3,lithium,baseline
evaporation_pond_a,calcium,2.052571674078,Inlet Constituent Total Mass,kg,lithium,baseline
evaporation_pond_a,calcium,0.041051433481559735,Outlet Constituent Total Mass,kg,lithium,baseline
evaporation_pond_a,calcium,2.01152024059644,Waste Constituent Total Mass,kg,lithium,baseline
evaporation_pond_a,chloride,72.60653465346535,Inlet Constituent Density,kg/m3,lithium,baseline
evaporation_pond_a,chloride,1.6134785478547935,Outlet Constituent Density,kg/m3,lithium,baseline
evaporation_pond_a,chloride,711.5440396039606,Waste Constituent Density,kg/m3,lithium,baseline
evaporation_pond_a,chloride,331.148230084584,Inlet Constituent Total Mass,kg,lithium,baseline
evaporation_pond_a,chloride,6.622964601691713,Outlet Constituent Total Mass,kg,lithium,baseline
evaporation_pond_a,chloride,324.5252654828923,Waste Constituent Total Mass,kg,lithium,baseline
evaporation_pond_a,magnesium,0.190017101710171,Inlet Constituent Density,kg/m3,lithium,baseline
evaporation_pond_a,magnesium,0.004222602260226054,Outlet Constituent Density,kg/m3,lithium,baseline
evaporation_pond_a,magnesium,1.8621675967596765,Waste Constituent Density,kg/m3,lithium,baseline
evaporation_pond_a,magnesium,0.8666413734995999,Inlet Constituent Total Mass,kg,lithium,baseline
evaporation_pond_a,magnesium,0.017332827469992127,Outlet Constituent Total Mass,kg,lithium,baseline
evaporation_pond_a,magnesium,0.8493085460296078,Waste Constituent Total Mass,kg,lithium,baseline
evaporation_pond_a,potassium,4.0003600360036,Inlet Constituent Density,kg/m3,lithium,baseline
evaporation_pond_a,potassium,0.08889688968896893,Outlet Constituent Density,kg/m3,lithium,baseline
evaporation_pond_a,potassium,39.20352835283529,Waste Constituent Density,kg/m3,lithium,baseline
evaporation_pond_a,potassium,18.245081547359995,Inlet Constituent Total Mass,kg,lithium,baseline
evaporation_pond_a,potassium,0.36490163094720013,Outlet Constituent Total Mass,kg,lithium,baseline
evaporation_pond_a,potassium,17.880179916412796,Waste Constituent Total Mass,kg,lithium,baseline
evaporation_pond_a,sodium,46.904221422142214,Inlet Constituent Density,kg/m3,lithium,baseline
evaporation_pond_a,sodium,1.0423160316031734,Outlet Constituent Density,kg/m3,lithium,baseline
evaporation_pond_a,sodium,459.6613699369938,Waste Constituent Density,kg/m3,lithium,baseline
evaporation_pond_a,sodium,213.923581142796,Inlet Constituent Total Mass,kg,lithium,baseline
evaporation_pond_a,sodium,4.278471622855974,Outlet Constituent Total Mass,kg,lithium,baseline
evaporation_pond_a,sodium,209.64510951994004,Waste Constituent Total Mass,kg,lithium,baseline
evaporation_pond_a,sulfate,3.4003060306030606,Inlet Constituent Density,kg/m3,lithium,baseline
evaporation_pond_a,sulfate,0.07556235623562388,Outlet Constituent Density,kg/m3,lithium,baseline
evaporation_pond_a,sulfate,33.32299909991,Waste Constituent Density,kg/m3,lithium,baseline
evaporation_pond_a,sulfate,15.508319315256001,Inlet Constituent Total Mass,kg,lithium,baseline
evaporation_pond_a,sulfate,0.3101663863051213,Outlet Constituent Total Mass,kg,lithium,baseline
evaporation_pond_a,sulfate,15.198152928950877,Waste Constituent Total Mass,kg,lithium,baseline
sedimentation,Electricity Intensity Unit Inlet,0.0,Electricity,kwh/m3,lithium,baseline
sedimentation,Electricity Intensity System Treated,0.0,Electricity,kwh/m3,lithium,baseline
sedimentation,Unit Levelized Cost,0.03673162697399267,LCOW,$/m3,lithium,baseline
sedimentation,Fixed Capital Investment (FCI),0.4917968512711987,Cost,$MM,lithium,baseline
sedimentation,Land,0.0007376952769067981,Cost,$MM,lithium,baseline
sedimentation,Working Capital,0.024589842563559935,Cost,$MM,lithium,baseline
sedimentation,Total Capital Investment (TCI),0.5171243891116655,Cost,$MM,lithium,baseline
sedimentation,Catalysts and Chemicals,0.0,Annual Cost,$MM/yr,lithium,baseline
sedimentation,Electricity,0.0,Annual Cost,$MM/yr,lithium,baseline
sedimentation,Other Operating,0.0,Annual Cost,$MM/yr,lithium,baseline
sedimentation,Employee Salaries,0.0002593464053436779,Annual Cost,$MM/yr,lithium,baseline
sedimentation,Benefits,0.00023341176480931009,Annual Cost,$MM/yr,lithium,baseline
sedimentation,Maintenance,0.003934374810169589,Annual Cost,$MM/yr,lithium,baseline
sedimentation,Laboratory,0.0014753905538135961,Annual Cost,$MM/yr,lithium,baseline
sedimentation,Insurance and Taxes,0.0009835937025423974,Annual Cost,$MM/yr,lithium,baseline
sedimentation,Total Fixed Operating ,0.0068861172366785715,Annual Cost,$MM/yr,lithium,baseline
sedimentation,Base Employee Salary,0.00020661510288460256,Annual Cost,$MM/yr,lithium,baseline
sedimentation,Electricity,0.0,Annual Cost,$MM/yr,lithium,baseline
sedimentation,Annual O&M Costs,0.0068861172366785715,Annual Cost,$MM/yr,lithium,baseline
sedimentation,Inlet Water,0.4560859868399998,Water Flow,m3/s,lithium,baseline
sedimentation,Outlet Water,0.45604037824131577,Water Flow,m3/s,lithium,baseline
sedimentation,Waste Water,4.5608598684021575e-05,Water Flow,m3/s,lithium,baseline
sedimentation,tss,0.3430308730873089,Inlet Constituent Density,kg/m3,lithium,baseline
sedimentation,tss,0.0031472799576987777,Outlet Constituent Density,kg/m3,lithium,baseline
sedimentation,tss,3398.8390785744505,Waste Constituent Density,kg/m3,lithium,baseline
sedimentation,tss,0.156451574268612,Inlet Constituent Total Mass,kg,lithium,baseline
sedimentation,tss,0.0014352867423402629,Outlet Constituent Total Mass,kg,lithium,baseline
sedimentation,tss,0.15501628752627178,Waste Constituent Total Mass,kg,lithium,baseline
sedimentation,tds,1362.3226102610265,Inlet Constituent Density,kg/m3,lithium,baseline
sedimentation,tds,1362.4452315580797,Outlet Constituent Density,kg/m3,lithium,baseline
sedimentation,tds,136.23226102603817,Waste Constituent Density,kg/m3,lithium,baseline
sedimentation,tds,621.3362520953447,Inlet Constituent Total Mass,kg,lithium,baseline
sedimentation,tds,621.3300387328237,Outlet Constituent Total Mass,kg,lithium,baseline
sedimentation,tds,0.006213362520953448,Waste Constituent Total Mass,kg,lithium,baseline
sedimentation,boron,0.49004410441044116,Inlet Constituent Density,kg/m3,lithium,baseline
sedimentation,boron,0.4900882127906761,Outlet Constituent Density,kg/m3,lithium,baseline
sedimentation,boron,0.04900441044102092,Waste Constituent Density,kg/m3,lithium,baseline
sedimentation,boron,0.22350224895515994,Inlet Constituent Total Mass,kg,lithium,baseline
sedimentation,boron,0.22350001393267038,Outlet Constituent Total Mass,kg,lithium,baseline
sedimentation,boron,2.2350224895515996e-06,Waste Constituent Total Mass,kg,lithium,baseline
sedimentation,calcium,4.410396939693972,Inlet Constituent Density,kg/m3,lithium,baseline
sedimentation,calcium,4.410793915116086,Outlet Constituent Density,kg/m3,lithium,baseline
sedimentation,calcium,0.4410396939691884,Waste Constituent Density,kg/m3,lithium,baseline
sedimentation,calcium,2.01152024059644,Inlet Constituent Total Mass,kg,lithium,baseline
sedimentation,calcium,2.011500125394034,Outlet Constituent Total Mass,kg,lithium,baseline
sedimentation,calcium,2.0115202405964405e-05,Waste Constituent Total Mass,kg,lithium,baseline
sedimentation,chloride,711.5440396039606,Inlet Constituent Density,kg/m3,lithium,baseline
sedimentation,chloride,711.6080849720618,Outlet Constituent Density,kg/m3,lithium,baseline
sedimentation,chloride,71.15440396036239,Waste Constituent Density,kg/m3,lithium,baseline
sedimentation,chloride,324.5252654828923,Inlet Constituent Total Mass,kg,lithium,baseline
sedimentation,chloride,324.52202023023744,Outlet Constituent Total Mass,kg,lithium,baseline
sedimentation,chloride,0.0032452526548289234,Waste Constituent Total Mass,kg,lithium,baseline
sedimentation,magnesium,1.8621675967596765,Inlet Constituent Density,kg/m3,lithium,baseline
sedimentation,magnesium,1.8623352086045692,Outlet Constituent Density,kg/m3,lithium,baseline
sedimentation,magnesium,0.1862167596758795,Waste Constituent Density,kg/m3,lithium,baseline
sedimentation,magnesium,0.8493085460296078,Inlet Constituent Total Mass,kg,lithium,baseline
sedimentation,magnesium,0.8493000529441475,Outlet Constituent Total Mass,kg,lithium,baseline
sedimentation,magnesium,8.49308546029608e-06,Waste Constituent Total Mass,kg,lithium,baseline
sedimentation,potassium,39.20352835283529,Inlet Constituent Density,kg/m3,lithium,baseline
sedimentation,potassium,39.207057023254094,Outlet Constituent Density,kg/m3,lithium,baseline
sedimentation,potassium,3.9203528352816743,Waste Constituent Density,kg/m3,lithium,baseline
sedimentation,potassium,17.880179916412796,Inlet Constituent Total Mass,kg,lithium,baseline
sedimentation,potassium,17.880001114613634,Outlet Constituent Total Mass,kg,lithium,baseline
sedimentation,potassium,0.00017880179916412802,Waste Constituent Total Mass,kg,lithium,baseline
sedimentation,sodium,459.6613699369938,Inlet Constituent Density,kg/m3,lithium,baseline
sedimentation,sodium,459.7027435976542,Outlet Constituent Density,kg/m3,lithium,baseline
sedimentation,sodium,45.96613699367762,Waste Constituent Density,kg/m3,lithium,baseline
sedimentation,sodium,209.64510951994004,Inlet Constituent Total Mass,kg,lithium,baseline
sedimentation,sodium,209.64301306884482,Outlet Constituent Total Mass,kg,lithium,baseline
sedimentation,sodium,0.0020964510951994005,Waste Constituent Total Mass,kg,lithium,baseline
sedimentation,sulfate,33.32299909991,Inlet Constituent Density,kg/m3,lithium,baseline
sedimentation,sulfate,33.32599846976598,Outlet Constituent Density,kg/m3,lithium,baseline
sedimentation,sulfate,3.332299909989423,Waste Constituent Density,kg/m3,lithium,baseline
sedimentation,sulfate,15.198152928950877,Inlet Constituent Total Mass,kg,lithium,baseline
sedimentation,sulfate,15.198000947421587,Outlet Constituent Total Mass,kg,lithium,baseline
sedimentation,sulfate,0.0001519815292895088,Waste Constituent Total Mass,kg,lithium,baseline
evaporation_pond_b,Electricity Intensity Unit Inlet,0.0,Electricity,kwh/m3,lithium,baseline
evaporation_pond_b,Electricity Intensity System Treated,0.0,Electricity,kwh/m3,lithium,baseline
evaporation_pond_b,Unit Levelized Cost,8.489335490030184,LCOW,$/m3,lithium,baseline
evaporation_pond_b,Fixed Capital Investment (FCI),113.66304210640482,Cost,$MM,lithium,baseline
evaporation_pond_b,Land,0.17049456315960723,Cost,$MM,lithium,baseline
evaporation_pond_b,Working Capital,5.683152105320241,Cost,$MM,lithium,baseline
evaporation_pond_b,Total Capital Investment (TCI),119.51668877488467,Cost,$MM,lithium,baseline
evaporation_pond_b,Catalysts and Chemicals,0.0,Annual Cost,$MM/yr,lithium,baseline
evaporation_pond_b,Electricity,0.0,Annual Cost,$MM/yr,lithium,baseline
evaporation_pond_b,Other Operating,0.0,Annual Cost,$MM/yr,lithium,baseline
evaporation_pond_b,Employee Salaries,0.05993958951654135,Annual Cost,$MM/yr,lithium,baseline
evaporation_pond_b,Benefits,0.05394563056488722,Annual Cost,$MM/yr,lithium,baseline
evaporation_pond_b,Maintenance,0.9093043368512386,Annual Cost,$MM/yr,lithium,baseline
evaporation_pond_b,Laboratory,0.34098912631921446,Annual Cost,$MM/yr,lithium,baseline
evaporation_pond_b,Insurance and Taxes,0.22732608421280964,Annual Cost,$MM/yr,lithium,baseline
evaporation_pond_b,Total Fixed Operating ,1.5915047674646914,Annual Cost,$MM/yr,lithium,baseline
evaporation_pond_b,Base Employee Salary,0.04775244306320567,Annual Cost,$MM/yr,lithium,baseline
evaporation_pond_b,Electricity,0.0,Annual Cost,$MM/yr,lithium,baseline
evaporation_pond_b,Annual O&M Costs,1.5915047674646914,Annual Cost,$MM/yr,lithium,baseline
evaporation_pond_b,Inlet Water,0.45604037824131577,Water Flow,m3/s,lithium,baseline
evaporation_pond_b,Outlet Water,0.4104363404171842,Water Flow,m3/s,lithium,baseline
evaporation_pond_b,Waste Water,0.04560403782413158,Water Flow,m3/s,lithium,baseline
evaporation_pond_b,tss,0.0031472799576987777,Inlet Constituent Density,kg/m3,lithium,baseline
evaporation_pond_b,tss,6.993955461552833e-05,Outlet Constituent Density,kg/m3,lithium,baseline
evaporation_pond_b,tss,0.03084334358544802,Waste Constituent Density,kg/m3,lithium,baseline
evaporation_pond_b,tss,0.0014352867423402629,Inlet Constituent Total Mass,kg,lithium,baseline
evaporation_pond_b,tss,2.8705734846805233e-05,Outlet Constituent Total Mass,kg,lithium,baseline
evaporation_pond_b,tss,0.0014065810074934577,Waste Constituent Total Mass,kg,lithium,baseline
evaporation_pond_b,tds,1362.4452315580797,Inlet Constituent Density,kg/m3,lithium,baseline
evaporation_pond_b,tds,30.276560701290595,Outlet Constituent Density,kg/m3,lithium,baseline
evaporation_pond_b,tds,13351.96326926918,Waste Constituent Density,kg/m3,lithium,baseline
evaporation_pond_b,tds,621.3300387328237,Inlet Constituent Total Mass,kg,lithium,baseline
evaporation_pond_b,tds,12.426600774656448,Outlet Constituent Total Mass,kg,lithium,baseline
evaporation_pond_b,tds,608.9034379581673,Waste Constituent Total Mass,kg,lithium,baseline
evaporation_pond_b,boron,0.4900882127906761,Inlet Constituent Density,kg/m3,lithium,baseline
evaporation_pond_b,boron,0.010890849173126136,Outlet Constituent Density,kg/m3,lithium,baseline
evaporation_pond_b,boron,4.802864485348626,Waste Constituent Density,kg/m3,lithium,baseline
evaporation_pond_b,boron,0.22350001393267038,Inlet Constituent Total Mass,kg,lithium,baseline
evaporation_pond_b,boron,0.004470000278653408,Outlet Constituent Total Mass,kg,lithium,baseline
evaporation_pond_b,boron,0.219030013654017,Waste Constituent Total Mass,kg,lithium,baseline
evaporation_pond_b,calcium,4.410793915116086,Inlet Constituent Density,kg/m3,lithium,baseline
evaporation_pond_b,calcium,0.09801764255813543,Outlet Constituent Density,kg/m3,lithium,baseline
evaporation_pond_b,calcium,43.22578036813764,Waste Constituent Density,kg/m3,lithium,baseline
evaporation_pond_b,calcium,2.011500125394034,Inlet Constituent Total Mass,kg,lithium,baseline
evaporation_pond_b,calcium,0.04023000250788075,Outlet Constituent Total Mass,kg,lithium,baseline
evaporation_pond_b,calcium,1.9712701228861533,Waste Constituent Total Mass,kg,lithium,baseline
evaporation_pond_b,chloride,711.6080849720618,Inlet Constituent Density,kg/m3,lithium,baseline
evaporation_pond_b,chloride,15.813512999379174,Outlet Constituent Density,kg/m3,lithium,baseline
evaporation_pond_b,chloride,6973.759232726204,Waste Constituent Density,kg/m3,lithium,baseline
evaporation_pond_b,chloride,324.52202023023744,Inlet Constituent Total Mass,kg,lithium,baseline
evaporation_pond_b,chloride,6.490440404604758,Outlet Constituent Total Mass,kg,lithium,baseline
evaporation_pond_b,chloride,318.03157982563266,Waste Constituent Total Mass,kg,lithium,baseline
evaporation_pond_b,magnesium,1.8623352086045692,Inlet Constituent Density,kg/m3,lithium,baseline
evaporation_pond_b,magnesium,0.04138522685787929,Outlet Constituent Density,kg/m3,lithium,baseline
evaporation_pond_b,magnesium,18.25088504432478,Waste Constituent Density,kg/m3,lithium,baseline
evaporation_pond_b,magnesium,0.8493000529441475,Inlet Constituent Total Mass,kg,lithium,baseline
evaporation_pond_b,magnesium,0.01698600105888294,Outlet Constituent Total Mass,kg,lithium,baseline
evaporation_pond_b,magnesium,0.8323140518852646,Waste Constituent Total Mass,kg,lithium,baseline
evaporation_pond_b,potassium,39.207057023254094,Inlet Constituent Density,kg/m3,lithium,baseline
evaporation_pond_b,potassium,0.8712679338500989,Outlet Constituent Density,kg/m3,lithium,baseline
evaporation_pond_b,potassium,384.22915882789005,Waste Constituent Density,kg/m3,lithium,baseline
evaporation_pond_b,potassium,17.880001114613634,Inlet Constituent Total Mass,kg,lithium,baseline
evaporation_pond_b,potassium,0.35760002229227594,Outlet Constituent Total Mass,kg,lithium,baseline
evaporation_pond_b,potassium,17.52240109232136,Waste Constituent Total Mass,kg,lithium,baseline
evaporation_pond_b,sodium,459.7027435976542,Inlet Constituent Density,kg/m3,lithium,baseline
evaporation_pond_b,sodium,10.215616524392315,Outlet Constituent Density,kg/m3,lithium,baseline
evaporation_pond_b,sodium,4505.086887257011,Waste Constituent Density,kg/m3,lithium,baseline
evaporation_pond_b,sodium,209.64301306884482,Inlet Constituent Total Mass,kg,lithium,baseline
evaporation_pond_b,sodium,4.192860261376897,Outlet Constituent Total Mass,kg,lithium,baseline
evaporation_pond_b,sodium,205.45015280746793,Waste Constituent Total Mass,kg,lithium,baseline
evaporation_pond_b,sulfate,33.32599846976598,Inlet Constituent Density,kg/m3,lithium,baseline
evaporation_pond_b,sulfate,0.7405777437725797,Outlet Constituent Density,kg/m3,lithium,baseline
evaporation_pond_b,sulfate,326.59478500370653,Waste Constituent Density,kg/m3,lithium,baseline
evaporation_pond_b,sulfate,15.198000947421587,Inlet Constituent Total Mass,kg,lithium,baseline
evaporation_pond_b,sulfate,0.3039600189484327,Outlet Constituent Total Mass,kg,lithium,baseline
evaporation_pond_b,sulfate,14.894040928473155,Waste Constituent Total Mass,kg,lithium,baseline
holding_tank,Electricity Intensity Unit Inlet,0.0,Electricity,kwh/m3,lithium,baseline
holding_tank,Electricity Intensity System Treated,0.0,Electricity,kwh/m3,lithium,baseline
holding_tank,Unit Levelized Cost,0.0703248391208776,LCOW,$/m3,lithium,baseline
holding_tank,Fixed Capital Investment (FCI),0.9415737143984677,Cost,$MM,lithium,baseline
holding_tank,Land,0.0014123605715977016,Cost,$MM,lithium,baseline
holding_tank,Working Capital,0.04707868571992339,Cost,$MM,lithium,baseline
holding_tank,Total Capital Investment (TCI),0.9900647606899887,Cost,$MM,lithium,baseline
holding_tank,Catalysts and Chemicals,0.0,Annual Cost,$MM/yr,lithium,baseline
holding_tank,Electricity,0.0,Annual Cost,$MM/yr,lithium,baseline
holding_tank,Other Operating,0.0,Annual Cost,$MM/yr,lithium,baseline
holding_tank,Employee Salaries,0.000496533797571384,Annual Cost,$MM/yr,lithium,baseline
