Unit Process Name,Variable,Value,Metric,Unit,Case Study,Scenario
water_pumping_station,calcium,0.0804572412241224,Outlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,calcium,0.008045000000006795,Waste Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,calcium,0.05936381365,Inlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,calcium,0.0593632200118635,Outlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,calcium,5.936381365e-07,Waste Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,chloride,0.29792,Inlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,chloride,0.2979468154815481,Outlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,chloride,0.029792000000025166,Waste Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,chloride,0.21983427424000002,Inlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,chloride,0.2198320758972576,Outlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,chloride,2.1983427424000003e-06,Waste Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,chromium,1.9000000000000006e-07,Inlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,chromium,1.9001710171017105e-07,Outlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,chromium,1.900000000001605e-08,Waste Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,chromium,1.4020043000000005e-07,Inlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,chromium,1.4019902799570006e-07,Outlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,chromium,1.4020043000000001e-12,Waste Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,cyanide_as_free,2.67e-06,Inlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,cyanide_as_free,2.6702403240324033e-06,Outlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,cyanide_as_free,2.6700000000022546e-07,Waste Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,cyanide_as_free,1.9701849899999998e-06,Inlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,cyanide_as_free,1.9701652881501002e-06,Outlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,cyanide_as_free,1.9701849899999996e-11,Waste Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,electrical_conductivity,0.17,Inlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,electrical_conductivity,0.170015301530153,Outlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,electrical_conductivity,0.01700000000001436,Waste Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,electrical_conductivity,0.12544249000000002,Inlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,electrical_conductivity,0.1254412355751,Outlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,electrical_conductivity,1.2544249000000001e-06,Waste Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,fluoride,0.004,Inlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,fluoride,0.0040003600360036,Outlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,fluoride,0.00040000000000033786,Waste Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,fluoride,0.002951588,Inlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,fluoride,0.00295155848412,Outlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,fluoride,2.951588e-08,Waste Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,hardness,0.312,Inlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,hardness,0.31202808280828076,Outlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,hardness,0.031200000000026356,Waste Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,hardness,0.230223864,Inlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,hardness,0.23022156176135997,Outlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,hardness,2.30223864e-06,Waste Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,iron,0.000302,Inlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,iron,0.0003020271827182718,Outlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,iron,3.020000000002551e-05,Waste Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,iron,0.00022284489400000002,Inlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,iron,0.00022284266555106,Outlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,iron,2.2284489400000003e-09,Waste Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,lead,1e-06,Inlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,lead,1.0000900090009e-06,Outlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,lead,1.0000000000008445e-07,Waste Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,lead,7.37897e-07,Inlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,lead,7.3788962103e-07,Outlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,lead,7.37897e-12,Waste Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,magnesium,0.02701,Inlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,magnesium,0.027012431143114312,Outlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,magnesium,0.0027010000000022814,Waste Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,magnesium,0.019930597970000002,Inlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,magnesium,0.019930398664020302,Outlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,magnesium,1.993059797e-07,Waste Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,manganese,5.26e-05,Inlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,manganese,5.260473447344734e-05,Outlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,manganese,5.260000000004442e-06,Waste Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,manganese,3.88133822e-05,Inlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,manganese,3.8812994066178e-05,Outlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,manganese,3.88133822e-10,Waste Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,mercury,1e-06,Inlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,mercury,1.0000900090009e-06,Outlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,mercury,1.0000000000008445e-07,Waste Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,mercury,7.37897e-07,Inlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,mercury,7.3788962103e-07,Outlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,mercury,7.37897e-12,Waste Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,nickel,4.66e-06,Inlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,nickel,4.660419441944194e-06,Outlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,nickel,4.660000000003936e-07,Waste Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,nickel,3.4386000200000005e-06,Inlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,nickel,3.4385656339998006e-06,Outlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,nickel,3.43860002e-11,Waste Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,nitrate_as_nitrogen,0.01,Inlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,nitrate_as_nitrogen,0.010000900090009,Outlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,nitrate_as_nitrogen,0.0010000000000008446,Waste Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,nitrate_as_nitrogen,0.00737897,Inlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,nitrate_as_nitrogen,0.007378896210300001,Outlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,nitrate_as_nitrogen,7.37897e-08,Waste Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,nitrite_as_nitrogen,0.001,Inlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,nitrite_as_nitrogen,0.0010000900090009,Outlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,nitrite_as_nitrogen,0.00010000000000008448,Waste Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,nitrite_as_nitrogen,0.000737897,Inlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,nitrite_as_nitrogen,0.00073788962103,Outlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,nitrite_as_nitrogen,7.3789700000000015e-09,Waste Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,phosphates,0.00052,Inlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,phosphates,0.0005200468046804679,Outlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,phosphates,5.2000000000043914e-05,Waste Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,phosphates,0.00038370643999999997,Inlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,phosphates,0.0003837026029355999,Outlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,phosphates,3.8370644e-09,Waste Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,potassium,0.01897,Inlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,potassium,0.018971707470747074,Outlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,potassium,0.0018970000000016025,Waste Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,potassium,0.013997906090000001,Inlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,potassium,0.013997766110939102,Outlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,potassium,1.3997906090000003e-07,Waste Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,silicon,0.02104,Inlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,silicon,0.021041893789378936,Outlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,silicon,0.002104000000001777,Waste Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,silicon,0.015525352880000001,Inlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,silicon,0.0155251976264712,Outlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,silicon,1.5525352880000002e-07,Waste Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,silver,1e-06,Inlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,silver,1.0000900090009e-06,Outlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,silver,1.0000000000008445e-07,Waste Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,silver,7.37897e-07,Inlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,silver,7.3788962103e-07,Outlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,silver,7.37897e-12,Waste Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,sodium,0.23158,Inlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,sodium,0.23160084428442843,Outlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,sodium,0.023158000000019562,Waste Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,sodium,0.17088218726,Inlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,sodium,0.1708804784381274,Outlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,sodium,1.7088218726000002e-06,Waste Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,sulfate,0.188,Inlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,sulfate,0.1880169216921692,Outlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,sulfate,0.018800000000015877,Waste Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,sulfate,0.138724636,Inlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,sulfate,0.13872324875364,Outlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,sulfate,1.3872463599999999e-06,Waste Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,trihalomethanes,3.2000000000000006e-07,Inlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,trihalomethanes,3.20028802880288e-07,Outlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,trihalomethanes,3.200000000002704e-08,Waste Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,trihalomethanes,2.3612704000000005e-07,Inlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,trihalomethanes,2.3612467872960004e-07,Outlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,trihalomethanes,2.3612704000000007e-12,Waste Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,turbidity,0.0016,Inlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,turbidity,0.00160014401440144,Outlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,turbidity,0.00016000000000013516,Waste Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,turbidity,0.0011806352,Inlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,turbidity,0.001180623393648,Outlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,turbidity,1.1806352000000001e-08,Waste Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,zinc,1.53e-05,Inlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,zinc,1.530137713771377e-05,Outlet Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,zinc,1.5300000000012923e-06,Waste Constituent Density,kg/m3,hrsd,baseline
water_pumping_station,zinc,1.12898241e-05,Inlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,zinc,1.1289711201759e-05,Outlet Constituent Total Mass,kg,hrsd,baseline
water_pumping_station,zinc,1.12898241e-10,Waste Constituent Total Mass,kg,hrsd,baseline
coag_and_floc,Electricity Intensity Unit Inlet,0.0050774999999999995,Electricity,kwh/m3,hrsd,baseline
coag_and_floc,Electricity Intensity System Treated,0.0058848794528292975,Electricity,kwh/m3,hrsd,baseline
coag_and_floc,Unit Levelized Cost,0.02189281624245367,LCOW,$/m3,hrsd,baseline
coag_and_floc,Fixed Capital Investment (FCI),3.269133704032061,Cost,$MM,hrsd,baseline
coag_and_floc,Land,0.004903700556048092,Cost,$MM,hrsd,baseline
coag_and_floc,Working Capital,0.16345668520160306,Cost,$MM,hrsd,baseline
coag_and_floc,Total Capital Investment (TCI),3.437494089789712,Cost,$MM,hrsd,baseline
coag_and_floc,Catalysts and Chemicals,0.16249854566659933,Annual Cost,$MM/yr,hrsd,baseline
coag_and_floc,Electricity,0.008098354498431388,Annual Cost,$MM/yr,hrsd,baseline
coag_and_floc,Other Operating,0.0,Annual Cost,$MM/yr,hrsd,baseline
coag_and_floc,Employee Salaries,0.0016345668520160307,Annual Cost,$MM/yr,hrsd,baseline
coag_and_floc,Benefits,0.0014711101668144276,Annual Cost,$MM/yr,hrsd,baseline
coag_and_floc,Maintenance,0.02615306963225649,Annual Cost,$MM/yr,hrsd,baseline
coag_and_floc,Laboratory,0.009807401112096183,Annual Cost,$MM/yr,hrsd,baseline
coag_and_floc,Insurance and Taxes,0.006538267408064123,Annual Cost,$MM/yr,hrsd,baseline
coag_and_floc,Total Fixed Operating ,0.04560441517124726,Annual Cost,$MM/yr,hrsd,baseline
coag_and_floc,Base Employee Salary,0.001634566851999685,Annual Cost,$MM/yr,hrsd,baseline
coag_and_floc,Electricity,0.008098354498431388,Annual Cost,$MM/yr,hrsd,baseline
coag_and_floc,Annual O&M Costs,0.21620131533627795,Annual Cost,$MM/yr,hrsd,baseline
coag_and_floc,Inlet Water,0.7378232103000001,Water Flow,m3/s,hrsd,baseline
coag_and_floc,Outlet Water,0.66404088927,Water Flow,m3/s,hrsd,baseline
coag_and_floc,Waste Water,0.07378232103000004,Water Flow,m3/s,hrsd,baseline
coag_and_floc,toc,0.0060005400540054,Inlet Constituent Density,kg/m3,hrsd,baseline
coag_and_floc,toc,0.006667200054005401,Outlet Constituent Density,kg/m3,hrsd,baseline
coag_and_floc,toc,6.000540054005399e-07,Waste Constituent Density,kg/m3,hrsd,baseline
coag_and_floc,toc,0.004427337726180001,Inlet Constituent Total Mass,kg,hrsd,baseline
coag_and_floc,toc,0.0044272934528027386,Outlet Constituent Total Mass,kg,hrsd,baseline
coag_and_floc,toc,4.427337726180001e-08,Waste Constituent Total Mass,kg,hrsd,baseline
coag_and_floc,total_coliforms_fecal_ecoli,294.22268030603055,Inlet Constituent Density,kg/m3,hrsd,baseline
coag_and_floc,total_coliforms_fecal_ecoli,326.91082008803056,Outlet Constituent Density,kg/m3,hrsd,baseline
coag_and_floc,total_coliforms_fecal_ecoli,0.029422268030603046,Waste Constituent Density,kg/m3,hrsd,baseline
coag_and_floc,total_coliforms_fecal_ecoli,217.08432252646608,Inlet Constituent Total Mass,kg,hrsd,baseline
coag_and_floc,total_coliforms_fecal_ecoli,217.0821516832408,Outlet Constituent Total Mass,kg,hrsd,baseline
coag_and_floc,total_coliforms_fecal_ecoli,0.002170843225264661,Waste Constituent Total Mass,kg,hrsd,baseline
coag_and_floc,tss,0.006525587308730873,Inlet Constituent Density,kg/m3,hrsd,baseline
coag_and_floc,tss,0.00036253262826282777,Outlet Constituent Density,kg/m3,hrsd,baseline
coag_and_floc,tss,0.06199307943294324,Waste Constituent Density,kg/m3,hrsd,baseline
coag_and_floc,tss,0.004814729777220751,Inlet Constituent Total Mass,kg,hrsd,baseline
coag_and_floc,tss,0.0002407364888610385,Outlet Constituent Total Mass,kg,hrsd,baseline
coag_and_floc,tss,0.004573993288359711,Waste Constituent Total Mass,kg,hrsd,baseline
coag_and_floc,tds,0.630056705670567,Inlet Constituent Density,kg/m3,hrsd,baseline
coag_and_floc,tds,0.700056005670567,Outlet Constituent Density,kg/m3,hrsd,baseline
coag_and_floc,tds,6.300567056705669e-05,Waste Constituent Density,kg/m3,hrsd,baseline
coag_and_floc,tds,0.4648704612489,Inlet Constituent Total Mass,kg,hrsd,baseline
coag_and_floc,tds,0.46486581254428755,Outlet Constituent Total Mass,kg,hrsd,baseline
coag_and_floc,tds,4.648704612489001e-06,Waste Constituent Total Mass,kg,hrsd,baseline
coag_and_floc,nitrate,0.010000900090009,Inlet Constituent Density,kg/m3,hrsd,baseline
coag_and_floc,nitrate,0.011112000090009,Outlet Constituent Density,kg/m3,hrsd,baseline
coag_and_floc,nitrate,1.0000900090008996e-06,Waste Constituent Density,kg/m3,hrsd,baseline
coag_and_floc,nitrate,0.007378896210300001,Inlet Constituent Total Mass,kg,hrsd,baseline
coag_and_floc,nitrate,0.007378822421337897,Outlet Constituent Total Mass,kg,hrsd,baseline
coag_and_floc,nitrate,7.378896210300001e-08,Waste Constituent Total Mass,kg,hrsd,baseline
coag_and_floc,boron,0.00040003600360036,Inlet Constituent Density,kg/m3,hrsd,baseline
coag_and_floc,boron,0.00044448000360036005,Outlet Constituent Density,kg/m3,hrsd,baseline
coag_and_floc,boron,4.0003600360035983e-08,Waste Constituent Density,kg/m3,hrsd,baseline
coag_and_floc,boron,0.000295155848412,Inlet Constituent Total Mass,kg,hrsd,baseline
coag_and_floc,boron,0.0002951528968535159,Outlet Constituent Total Mass,kg,hrsd,baseline
coag_and_floc,boron,2.95155848412e-09,Waste Constituent Total Mass,kg,hrsd,baseline
coag_and_floc,selenium,1.0600954095409542e-06,Inlet Constituent Density,kg/m3,hrsd,baseline
