Unit Process Name,Variable,Value,Metric,Unit,Case Study,Scenario
water_pumping_station,aluminum,3.2401600000000005e-10,Waste Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,arsenic,5.1e-07,Inlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,arsenic,5.10045904590459e-07,Outlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,arsenic,5.1000000000018966e-08,Waste Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,arsenic,2.6826e-06,Inlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,arsenic,2.682573174e-06,Outlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,arsenic,2.6826e-11,Waste Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,barium,4.52e-05,Inlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,barium,4.520406840684068e-05,Outlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,barium,4.520000000001681e-06,Waste Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,barium,0.00023775199999999998,Inlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,barium,0.00023774962248,Outlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,barium,2.3775200000000003e-09,Waste Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,bromide,1e-06,Inlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,bromide,1.0000900090009e-06,Outlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,bromide,1.000000000000372e-07,Waste Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,bromide,5.26e-06,Inlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,bromide,5.259947399999999e-06,Outlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,bromide,5.2600000000000004e-11,Waste Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,calcium,0.08045,Inlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,calcium,0.08045724122412241,Outlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,calcium,0.008045000000002992,Waste Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,calcium,0.42316699999999996,Inlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,calcium,0.42316276833,Outlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,calcium,4.23167e-06,Waste Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,chloride,0.29792,Inlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,chloride,0.29794681548154817,Outlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,chloride,0.029792000000011084,Waste Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,chloride,1.5670592,Inlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,chloride,1.567043529408,Outlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,chloride,1.5670592000000004e-05,Waste Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,chromium,1.9e-07,Inlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,chromium,1.90017101710171e-07,Outlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,chromium,1.900000000000707e-08,Waste Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,chromium,9.994e-07,Inlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,chromium,9.993900059999999e-07,Outlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,chromium,9.994000000000001e-12,Waste Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,cyanide_as_free,2.67e-06,Inlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,cyanide_as_free,2.670240324032403e-06,Outlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,cyanide_as_free,2.670000000000993e-07,Waste Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,cyanide_as_free,1.4044199999999998e-05,Inlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,cyanide_as_free,1.4044059557999997e-05,Outlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,cyanide_as_free,1.40442e-10,Waste Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,electrical_conductivity,0.17,Inlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,electrical_conductivity,0.170015301530153,Outlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,electrical_conductivity,0.017000000000006326,Waste Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,electrical_conductivity,0.8942,Inlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,electrical_conductivity,0.894191058,Outlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,electrical_conductivity,8.942000000000002e-06,Waste Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,fluoride,0.00097,Inlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,fluoride,0.0009700873087308731,Outlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,fluoride,9.700000000003608e-05,Waste Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,fluoride,0.0051022,Inlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,fluoride,0.005102148978,Outlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,fluoride,5.1022000000000005e-08,Waste Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,hardness,0.312,Inlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,hardness,0.3120280828082808,Outlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,hardness,0.03120000000001161,Waste Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,hardness,1.64112,Inlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,hardness,1.6411035887999998,Outlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,hardness,1.6411200000000003e-05,Waste Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,iron,0.000302,Inlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,iron,0.0003020271827182718,Outlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,iron,3.0200000000011237e-05,Waste Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,iron,0.00158852,Inlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,iron,0.0015885041147999997,Outlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,iron,1.5885200000000004e-08,Waste Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,lead,1e-06,Inlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,lead,1.0000900090009e-06,Outlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,lead,1.000000000000372e-07,Waste Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,lead,5.26e-06,Inlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,lead,5.259947399999999e-06,Outlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,lead,5.2600000000000004e-11,Waste Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,magnesium,0.027,Inlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,magnesium,0.0270024302430243,Outlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,magnesium,0.0027000000000010045,Waste Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,magnesium,0.14201999999999998,Inlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,magnesium,0.1420185798,Outlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,magnesium,1.4202000000000002e-06,Waste Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,manganese,5.26e-05,Inlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,manganese,5.260473447344734e-05,Outlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,manganese,5.260000000001956e-06,Waste Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,manganese,0.00027667599999999995,Inlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,manganese,0.00027667323323999997,Outlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,manganese,2.76676e-09,Waste Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,mercury,1e-06,Inlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,mercury,1.0000900090009e-06,Outlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,mercury,1.000000000000372e-07,Waste Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,mercury,5.26e-06,Inlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,mercury,5.259947399999999e-06,Outlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,mercury,5.2600000000000004e-11,Waste Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,nickel,4.66e-06,Inlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,nickel,4.660419441944194e-06,Outlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,nickel,4.6600000000017334e-07,Waste Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,nickel,2.45116e-05,Inlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,nickel,2.4511354884e-05,Outlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,nickel,2.4511600000000005e-10,Waste Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,nitrate_as_nitrogen,0.00864,Inlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,nitrate_as_nitrogen,0.008640777677767776,Outlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,nitrate_as_nitrogen,0.0008640000000003214,Waste Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,nitrate_as_nitrogen,0.0454464,Inlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,nitrate_as_nitrogen,0.045445945535999996,Outlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,nitrate_as_nitrogen,4.5446400000000007e-07,Waste Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,nitrite_as_nitrogen,0.00069,Inlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,nitrite_as_nitrogen,0.000690062106210621,Outlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,nitrite_as_nitrogen,6.900000000002567e-05,Waste Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,nitrite_as_nitrogen,0.0036293999999999996,Inlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,nitrite_as_nitrogen,0.003629363706,Outlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,nitrite_as_nitrogen,3.6294e-08,Waste Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,phosphates,0.00052,Inlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,phosphates,0.000520046804680468,Outlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,phosphates,5.2000000000019336e-05,Waste Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,phosphates,0.0027351999999999997,Inlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,phosphates,0.0027351726479999997,Outlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,phosphates,2.7352e-08,Waste Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,potassium,0.019,Inlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,potassium,0.0190017101710171,Outlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,potassium,0.001900000000000707,Waste Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,potassium,0.09993999999999999,Inlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,potassium,0.0999390006,Outlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,potassium,9.994000000000001e-07,Waste Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,silicon,0.02104,Inlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,silicon,0.021041893789378936,Outlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,silicon,0.0021040000000007823,Waste Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,silicon,0.11067039999999999,Inlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,silicon,0.11066929329599999,Outlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,silicon,1.106704e-06,Waste Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,silver,1e-06,Inlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,silver,1.0000900090009e-06,Outlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,silver,1.000000000000372e-07,Waste Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,silver,5.26e-06,Inlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,silver,5.259947399999999e-06,Outlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,silver,5.2600000000000004e-11,Waste Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,sodium,0.23158,Inlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,sodium,0.23160084428442845,Outlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,sodium,0.023158000000008613,Waste Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,sodium,1.2181108,Inlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,sodium,1.218098618892,Outlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,sodium,1.2181108000000001e-05,Waste Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,sulfate,0.18825,Inlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,sulfate,0.18826694419441942,Outlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,sulfate,0.018825000000007003,Waste Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,sulfate,0.9901949999999999,Inlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,sulfate,0.9901850980499999,Outlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,sulfate,9.901950000000001e-06,Waste Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,trihalomethanes,3.2e-07,Inlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,trihalomethanes,3.20028802880288e-07,Outlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,trihalomethanes,3.200000000001191e-08,Waste Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,trihalomethanes,1.6832e-06,Inlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,trihalomethanes,1.683183168e-06,Outlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,trihalomethanes,1.6832000000000003e-11,Waste Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,turbidity,0.0016,Inlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,turbidity,0.00160014401440144,Outlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,turbidity,0.0001600000000000595,Waste Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,turbidity,0.008416,Inlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,turbidity,0.00841591584,Outlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,turbidity,8.416000000000001e-08,Waste Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,zinc,1.53e-05,Inlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,zinc,1.530137713771377e-05,Outlet Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,zinc,1.530000000000569e-06,Waste Constituent Density,kg/m3,ocwd,baseline
water_pumping_station,zinc,8.0478e-05,Inlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,zinc,8.047719521999999e-05,Outlet Constituent Total Mass,kg,ocwd,baseline
water_pumping_station,zinc,8.0478e-10,Waste Constituent Total Mass,kg,ocwd,baseline
flow_equalization,Electricity Intensity Unit Inlet,0.0,Electricity,kwh/m3,ocwd,baseline
flow_equalization,Electricity Intensity System Treated,0.0,Electricity,kwh/m3,ocwd,baseline
flow_equalization,Unit Levelized Cost,0.02266375103322256,LCOW,$/m3,ocwd,baseline
flow_equalization,Fixed Capital Investment (FCI),40.5605202049041,Cost,$MM,ocwd,baseline
flow_equalization,Land,0.06084078030735615,Cost,$MM,ocwd,baseline
flow_equalization,Working Capital,2.0280260102452052,Cost,$MM,ocwd,baseline
flow_equalization,Total Capital Investment (TCI),42.649386995456666,Cost,$MM,ocwd,baseline
flow_equalization,Catalysts and Chemicals,0.0,Annual Cost,$MM/yr,ocwd,baseline
flow_equalization,Electricity,0.0,Annual Cost,$MM/yr,ocwd,baseline
flow_equalization,Other Operating,0.0,Annual Cost,$MM/yr,ocwd,baseline
flow_equalization,Employee Salaries,0.021389370604592842,Annual Cost,$MM/yr,ocwd,baseline
flow_equalization,Benefits,0.01925043354413356,Annual Cost,$MM/yr,ocwd,baseline
flow_equalization,Maintenance,0.3244841616392328,Annual Cost,$MM/yr,ocwd,baseline
flow_equalization,Laboratory,0.1216815606147123,Annual Cost,$MM/yr,ocwd,baseline
flow_equalization,Insurance and Taxes,0.0811210404098082,Annual Cost,$MM/yr,ocwd,baseline
flow_equalization,Total Fixed Operating ,0.5679265668124798,Annual Cost,$MM/yr,ocwd,baseline
flow_equalization,Base Employee Salary,0.017040402014627636,Annual Cost,$MM/yr,ocwd,baseline
flow_equalization,Electricity,0.0,Annual Cost,$MM/yr,ocwd,baseline
flow_equalization,Annual O&M Costs,0.5679265668124798,Annual Cost,$MM/yr,ocwd,baseline
flow_equalization,Inlet Water,4.4705528999999995,Water Flow,m3/s,ocwd,baseline
flow_equalization,Outlet Water,4.47010584471,Water Flow,m3/s,ocwd,baseline
flow_equalization,Waste Water,0.00044705528999955385,Water Flow,m3/s,ocwd,baseline
flow_equalization,toc,0.009530857785778578,Inlet Constituent Density,kg/m3,ocwd,baseline
flow_equalization,toc,0.009531715648765595,Outlet Constituent Density,kg/m3,ocwd,baseline
flow_equalization,toc,0.000953085778578809,Waste Constituent Density,kg/m3,ocwd,baseline
flow_equalization,toc,0.042608203913699995,Inlet Constituent Total Mass,kg,ocwd,baseline
flow_equalization,toc,0.04260777783166085,Outlet Constituent Total Mass,kg,ocwd,baseline
flow_equalization,toc,4.26082039137e-07,Waste Constituent Total Mass,kg,ocwd,baseline
flow_equalization,total_coliforms_fecal_ecoli,294.22268030603055,Inlet Constituent Density,kg/m3,ocwd,baseline
flow_equalization,total_coliforms_fecal_ecoli,294.24916299552706,Outlet Constituent Density,kg/m3,ocwd,baseline
flow_equalization,total_coliforms_fecal_ecoli,29.42226803063242,Waste Constituent Density,kg/m3,ocwd,baseline
flow_equalization,total_coliforms_fecal_ecoli,1315.3380566878977,Inlet Constituent Total Mass,kg,ocwd,baseline
flow_equalization,total_coliforms_fecal_ecoli,1315.324903307331,Outlet Constituent Total Mass,kg,ocwd,baseline
flow_equalization,total_coliforms_fecal_ecoli,0.013153380566878979,Waste Constituent Total Mass,kg,ocwd,baseline
flow_equalization,tss,0.006525587308730872,Inlet Constituent Density,kg/m3,ocwd,baseline
flow_equalization,tss,0.0065261746703248165,Outlet Constituent Density,kg/m3,ocwd,baseline
flow_equalization,tss,0.0006525587308737384,Waste Constituent Density,kg/m3,ocwd,baseline
flow_equalization,tss,0.029172983267249993,Inlet Constituent Total Mass,kg,ocwd,baseline
flow_equalization,tss,0.02917269153741732,Outlet Constituent Total Mass,kg,ocwd,baseline
flow_equalization,tss,2.9172983267249996e-07,Waste Constituent Total Mass,kg,ocwd,baseline
flow_equalization,tds,0.985638708370837,Inlet Constituent Density,kg/m3,ocwd,baseline
flow_equalization,tds,0.9857274247262259,Outlet Constituent Density,kg/m3,ocwd,baseline
flow_equalization,tds,0.09856387083718207,Waste Constituent Density,kg/m3,ocwd,baseline
flow_equalization,tds,4.4063499860594995,Inlet Constituent Total Mass,kg,ocwd,baseline
flow_equalization,tds,4.406305922559639,Outlet Constituent Total Mass,kg,ocwd,baseline
flow_equalization,tds,4.4063499860595e-05,Waste Constituent Total Mass,kg,ocwd,baseline
flow_equalization,boron,0.00040003600360036,Inlet Constituent Density,kg/m3,ocwd,baseline
flow_equalization,boron,0.0004000720104413681,Outlet Constituent Density,kg/m3,ocwd,baseline
flow_equalization,boron,4.000360036007593e-05,Waste Constituent Density,kg/m3,ocwd,baseline
flow_equalization,boron,0.0017883821159999998,Inlet Constituent Total Mass,kg,ocwd,baseline
flow_equalization,boron,0.0017883642321788397,Outlet Constituent Total Mass,kg,ocwd,baseline
flow_equalization,boron,1.7883821160000003e-08,Waste Constituent Total Mass,kg,ocwd,baseline
flow_equalization,selenium,1.060095409540954e-06,Inlet Constituent Density,kg/m3,ocwd,baseline
flow_equalization,selenium,1.0601908276696256e-06,Outlet Constituent Density,kg/m3,ocwd,baseline
flow_equalization,selenium,1.0600954095420119e-07,Waste Constituent Density,kg/m3,ocwd,baseline
flow_equalization,selenium,4.7392126073999986e-06,Inlet Constituent Total Mass,kg,ocwd,baseline
flow_equalization,selenium,4.739165215273925e-06,Outlet Constituent Total Mass,kg,ocwd,baseline
flow_equalization,selenium,4.7392126073999994e-11,Waste Constituent Total Mass,kg,ocwd,baseline
flow_equalization,aluminum,6.160554455445545e-06,Inlet Constituent Density,kg/m3,ocwd,baseline
flow_equalization,aluminum,6.1611089607970695e-06,Outlet Constituent Density,kg/m3,ocwd,baseline
flow_equalization,aluminum,6.160554455451692e-07,Waste Constituent Density,kg/m3,ocwd,baseline
flow_equalization,aluminum,2.7541084586399997e-05,Inlet Constituent Total Mass,kg,ocwd,baseline
flow_equalization,aluminum,2.7540809175554135e-05,Outlet Constituent Total Mass,kg,ocwd,baseline
flow_equalization,aluminum,2.75410845864e-10,Waste Constituent Total Mass,kg,ocwd,baseline
flow_equalization,arsenic,5.10045904590459e-07,Inlet Constituent Density,kg/m3,ocwd,baseline
flow_equalization,arsenic,5.100918133127443e-07,Outlet Constituent Density,kg/m3,ocwd,baseline
flow_equalization,arsenic,5.10045904590968e-08,Waste Constituent Density,kg/m3,ocwd,baseline
