Unit Process Name,Variable,Value,Metric,Unit,Case Study,Scenario
well_field,Electricity Intensity Unit Inlet,0.0,Electricity,kwh/m3,kbhdp,zld_b
well_field,Electricity Intensity System Treated,0.0,Electricity,kwh/m3,kbhdp,zld_b
well_field,Unit Levelized Cost,0.022536497459263012,LCOW,$/m3,kbhdp,zld_b
well_field,Fixed Capital Investment (FCI),11.512205065456916,Cost,$MM,kbhdp,zld_b
well_field,Land,0.017268307598185373,Cost,$MM,kbhdp,zld_b
well_field,Working Capital,0.5756102532728459,Cost,$MM,kbhdp,zld_b
well_field,Total Capital Investment (TCI),12.105083626327946,Cost,$MM,kbhdp,zld_b
well_field,Catalysts and Chemicals,0.0,Annual Cost,$MM/yr,kbhdp,zld_b
well_field,Electricity,0.0,Annual Cost,$MM/yr,kbhdp,zld_b
well_field,Other Operating,0.0,Annual Cost,$MM/yr,kbhdp,zld_b
well_field,Employee Salaries,0.005756102532728458,Annual Cost,$MM/yr,kbhdp,zld_b
well_field,Benefits,0.005180492279455612,Annual Cost,$MM/yr,kbhdp,zld_b
well_field,Maintenance,0.09209764052365534,Annual Cost,$MM/yr,kbhdp,zld_b
well_field,Laboratory,0.034536615196370746,Annual Cost,$MM/yr,kbhdp,zld_b
well_field,Insurance and Taxes,0.023024410130913834,Annual Cost,$MM/yr,kbhdp,zld_b
well_field,Total Fixed Operating ,0.160595260663124,Annual Cost,$MM/yr,kbhdp,zld_b
well_field,Base Employee Salary,0.005756102532670897,Annual Cost,$MM/yr,kbhdp,zld_b
well_field,Electricity,0.0,Annual Cost,$MM/yr,kbhdp,zld_b
well_field,Annual O&M Costs,0.160595260663124,Annual Cost,$MM/yr,kbhdp,zld_b
well_field,Inlet Water,1.336278,Water Flow,m3/s,kbhdp,zld_b
well_field,Outlet Water,1.3361443722000002,Water Flow,m3/s,kbhdp,zld_b
well_field,Waste Water,0.0001336277999999247,Water Flow,m3/s,kbhdp,zld_b
well_field,tds,2.5,Inlet Constituent Density,kg/m3,kbhdp,zld_b
well_field,tds,2.50022502250225,Outlet Constituent Density,kg/m3,kbhdp,zld_b
well_field,tds,0.25000000000014094,Waste Constituent Density,kg/m3,kbhdp,zld_b
well_field,tds,3.340695,Inlet Constituent Total Mass,kg,kbhdp,zld_b
well_field,tds,3.3406615930500005,Outlet Constituent Total Mass,kg,kbhdp,zld_b
well_field,tds,3.3406950000000004e-05,Waste Constituent Total Mass,kg,kbhdp,zld_b
well_field,alkalinity_as_caco3,0.08,Inlet Constituent Density,kg/m3,kbhdp,zld_b
well_field,alkalinity_as_caco3,0.080007200720072,Outlet Constituent Density,kg/m3,kbhdp,zld_b
well_field,alkalinity_as_caco3,0.00800000000000451,Waste Constituent Density,kg/m3,kbhdp,zld_b
well_field,alkalinity_as_caco3,0.10690224000000001,Inlet Constituent Total Mass,kg,kbhdp,zld_b
well_field,alkalinity_as_caco3,0.1069011709776,Outlet Constituent Total Mass,kg,kbhdp,zld_b
well_field,alkalinity_as_caco3,1.0690224000000002e-06,Waste Constituent Total Mass,kg,kbhdp,zld_b
well_field,calcium,0.13,Inlet Constituent Density,kg/m3,kbhdp,zld_b
well_field,calcium,0.130011701170117,Outlet Constituent Density,kg/m3,kbhdp,zld_b
well_field,calcium,0.01300000000000733,Waste Constituent Density,kg/m3,kbhdp,zld_b
well_field,calcium,0.17371614000000002,Inlet Constituent Total Mass,kg,kbhdp,zld_b
